Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term(months),Default_Status(Yes/No)
CUST00660,40,186708,445178,309,72,Yes
CUST00661,18,192308,202276,614,24,No
CUST00662,33,130052,262964,361,36,Yes
CUST00663,63,93354,53772,344,48,No
CUST00664,51,128280,372445,681,120,No
CUST00665,23,172245,55109,817,36,No
CUST00666,43,39616,315323,363,84,Yes
CUST00667,60,54264,129136,598,60,Yes
CUST00668,38,123010,372382,634,72,Yes
CUST00669,32,39578,499694,507,36,Yes
CUST00670,67,173277,62133,459,24,Yes
CUST00671,47,102321,218129,423,180,Yes
CUST00672,40,74430,241934,615,120,Yes
CUST00673,25,43703,87635,611,240,Yes
CUST00674,38,58882,52821,554,72,Yes
CUST00675,21,197519,161678,566,36,Yes
CUST00676,43,138541,296479,555,24,Yes
CUST00677,47,46714,426473,443,24,Yes
CUST00678,18,36166,440354,527,36,Yes
CUST00679,30,125010,200160,386,240,No
CUST00680,70,39657,16429,366,48,Yes
CUST00681,59,136242,429305,431,24,Yes
CUST00682,69,106913,69239,343,120,Yes
CUST00683,54,133549,435799,704,120,Yes
CUST00684,61,131847,95600,662,48,No
CUST00685,35,93362,238838,452,12,Yes
CUST00686,57,182313,328473,551,360,Yes
CUST00687,44,164359,256150,362,24,Yes
CUST00688,26,129899,109573,838,48,No
CUST00689,69,162516,421728,319,84,Yes
CUST00690,68,114139,256492,796,72,No
CUST00691,50,104306,208623,576,36,Yes
CUST00692,19,103591,318060,524,12,Yes
CUST00693,69,93644,35718,783,180,No
CUST00694,55,81017,88689,402,48,No
CUST00695,35,159903,432968,357,48,Yes
CUST00696,54,121822,191019,477,36,Yes
CUST00697,38,114052,484188,328,72,Yes
CUST00698,54,167746,79502,492,120,No
CUST00699,29,148564,24903,392,12,Yes
CUST00700,32,25224,281010,789,12,Yes
CUST00701,39,180991,110625,433,72,No
CUST00702,69,104826,36224,322,36,No
CUST00703,27,49077,448799,838,72,No
CUST00704,41,193575,212406,403,72,Yes
CUST00705,26,61288,388963,747,360,No
CUST00706,59,103173,96332,665,48,No
CUST00707,70,65967,203382,614,60,Yes
CUST00708,64,20471,373054,700,240,Yes
CUST00709,20,67731,320825,625,240,Yes
CUST00710,54,47291,496094,808,36,Yes
CUST00711,22,82389,186828,627,36,No
CUST00712,23,195642,340073,643,120,Yes
CUST00713,31,85415,368423,369,72,Yes
CUST00714,34,48320,382704,301,12,Yes
CUST00715,42,134876,389085,729,36,No
CUST00716,49,119277,189146,684,24,No
CUST00717,68,171533,346295,530,36,Yes
CUST00718,46,39322,424008,334,60,Yes
CUST00719,19,103549,141906,407,24,Yes
CUST00720,42,62180,388770,376,180,Yes
CUST00721,23,108591,316443,794,12,No
CUST00722,59,63253,323409,744,36,Yes
CUST00723,39,73883,104606,719,180,No
CUST00724,64,161590,144075,588,60,Yes
CUST00725,21,122996,304772,802,36,Yes
CUST00726,18,132094,50942,601,360,No
CUST00727,48,72343,55849,326,48,Yes
CUST00728,36,41479,253287,418,60,Yes
CUST00729,68,124193,251910,800,360,No
CUST00730,59,162639,208175,489,72,No
CUST00731,41,68911,238714,345,60,Yes
CUST00732,46,141912,143097,531,60,No
CUST00733,27,194972,55700,387,360,Yes
CUST00734,52,128524,401601,532,180,Yes
CUST00735,21,121477,434080,835,84,No
CUST00736,61,144472,305267,541,120,Yes
CUST00737,37,40697,211991,335,180,Yes
CUST00738,54,155480,424666,450,24,Yes
CUST00739,66,137713,95638,471,48,No
CUST00740,26,31187,226970,380,360,Yes
CUST00741,45,72931,436260,451,240,Yes
CUST00742,34,103820,482523,368,24,Yes
CUST00743,42,165847,213328,633,60,No
CUST00744,18,183330,313059,835,84,No
CUST00745,27,58849,302058,402,24,Yes
CUST00746,54,46474,416957,592,180,Yes
CUST00747,40,127712,143483,692,360,No
CUST00748,56,144006,24642,476,60,Yes
CUST00749,57,179555,361942,711,12,No
CUST00750,39,82279,30842,786,60,No
CUST00751,19,108569,433545,610,60,Yes
CUST00752,49,199529,56494,533,36,Yes
CUST00753,65,136158,410815,628,60,No
CUST00754,56,189228,51812,492,120,Yes
CUST00755,70,126737,393468,796,180,No
CUST00756,70,34734,275149,462,24,Yes
CUST00757,37,152853,216489,438,180,No
CUST00758,19,65544,106063,505,12,Yes
CUST00759,47,33253,486312,669,48,Yes
CUST00760,35,116561,436754,775,180,Yes
CUST00761,25,198565,21023,547,72,Yes
CUST00762,46,66552,461382,785,240,No
CUST00763,40,62864,444171,564,24,Yes
CUST00764,36,27195,207671,350,36,Yes
CUST00765,54,76182,454373,526,360,Yes
CUST00766,32,197653,113386,575,360,Yes
CUST00767,19,198834,9665,785,36,No
CUST00768,56,22218,122319,558,240,Yes
CUST00769,69,100074,378681,581,84,Yes
CUST00770,42,111412,245647,558,48,Yes
CUST00771,47,99205,360045,833,240,Yes
CUST00772,24,21926,273180,683,180,Yes
CUST00773,59,175653,324317,589,60,No
CUST00774,48,36734,181309,583,360,Yes
CUST00775,38,92583,141916,605,48,No
CUST00776,66,82993,476695,358,240,Yes
CUST00777,43,193154,172554,443,12,No
CUST00778,36,88007,480482,728,84,Yes
CUST00779,20,172836,376232,494,72,Yes
CUST00780,64,78291,364828,847,360,No
CUST00781,60,113977,270979,607,36,No
CUST00782,53,67483,159027,399,120,Yes
CUST00783,26,87804,385206,487,360,Yes
CUST00784,39,191556,51818,527,72,Yes
CUST00785,37,130224,418186,639,72,Yes
CUST00786,36,141572,451281,420,120,Yes
CUST00787,21,186303,310961,372,120,No
CUST00788,50,51409,459818,690,180,Yes
CUST00789,21,59525,77018,505,72,Yes
CUST00790,54,139949,80090,623,36,No
CUST00791,49,107196,335842,481,72,Yes
CUST00792,58,35207,7471,762,60,No
CUST00793,67,64198,307136,462,120,Yes
CUST00794,68,43079,72845,744,360,No
CUST00795,45,145147,205968,304,12,No
CUST00796,64,117806,12380,629,180,No
CUST00797,61,21081,333564,554,48,Yes
CUST00798,62,110269,168626,432,24,Yes
CUST00799,55,100246,92566,366,12,Yes
CUST00800,36,139518,386593,832,240,No
CUST00801,45,55072,184690,801,72,No
CUST00802,28,125746,15026,533,48,No
CUST00803,26,75362,389867,322,240,Yes
CUST00804,50,64298,69572,675,360,No
CUST00805,42,187856,139107,847,240,Yes
CUST00806,21,193531,61682,320,12,No
CUST00807,44,136474,204362,426,180,Yes
CUST00808,62,60141,112738,309,60,Yes
CUST00809,24,193665,277791,576,240,No
CUST00810,26,129792,440501,407,180,Yes
CUST00811,64,181925,66726,589,24,No
CUST00812,49,72074,324292,504,60,Yes
CUST00813,51,72867,192654,719,60,No
CUST00814,53,150116,482289,512,120,Yes
CUST00815,39,81474,6435,313,360,Yes
CUST00816,25,170510,355760,805,36,No
CUST00817,67,154140,44346,403,60,No
CUST00818,47,97600,143477,775,12,No
CUST00819,29,30340,451823,597,72,Yes
CUST00820,69,197410,168948,736,24,No
CUST00821,66,32029,10071,441,360,Yes
CUST00822,59,64698,177312,666,120,No
CUST00823,35,44366,200361,650,36,Yes
CUST00824,43,139678,147518,694,120,No
CUST00825,59,63720,64274,435,12,No
CUST00826,28,47187,223118,794,240,No
CUST00827,29,180254,204098,667,240,Yes
CUST00828,61,54250,258272,799,24,No
CUST00829,46,32051,38206,567,360,Yes
CUST00830,38,23240,374396,837,240,Yes
CUST00831,64,168114,122432,646,180,No
CUST00832,62,182067,54934,743,360,No
CUST00833,48,110636,352975,694,36,No
CUST00834,53,180671,33608,311,360,No
CUST00835,50,143021,451625,807,36,Yes
CUST00836,49,104052,131296,638,60,Yes
CUST00837,32,164309,342283,687,84,No
CUST00838,23,140348,237882,758,24,No
CUST00839,46,102853,67236,809,360,Yes
CUST00840,43,128092,23786,300,24,No
CUST00841,57,187126,164697,820,180,No
CUST00842,60,139592,183705,672,12,No
CUST00843,47,107024,298680,784,360,No
CUST00844,46,49890,56085,527,12,Yes
CUST00845,58,96541,292147,834,72,No
CUST00846,20,63032,263171,443,84,Yes
CUST00847,24,86660,325262,500,48,Yes
CUST00848,25,122995,118030,768,48,No
CUST00849,24,128650,29379,426,120,Yes
CUST00850,55,152172,75588,810,12,No
CUST00851,21,165024,495370,743,240,Yes
CUST00852,50,66452,367711,477,36,Yes
CUST00853,24,121556,349730,629,180,No
CUST00854,44,179644,485200,554,60,Yes
CUST00855,43,109878,159231,763,36,No
CUST00856,56,154294,161716,621,180,No
CUST00857,30,74974,332243,597,360,Yes
CUST00858,40,196258,74558,482,180,No
CUST00859,58,104510,377429,418,72,Yes
CUST00860,53,145926,310558,727,360,No
CUST00861,52,94954,465050,732,12,No
CUST00862,19,119842,81193,354,360,Yes
CUST00863,35,62188,155269,556,36,Yes
CUST00864,21,97369,111955,333,72,No
CUST00865,24,181509,460100,529,360,Yes
CUST00866,53,121944,129568,823,60,No
CUST00867,21,120029,208190,726,360,No
CUST00868,53,34103,11797,557,48,Yes
CUST00869,57,136146,440150,530,360,Yes
CUST00870,63,189772,197802,501,48,Yes
CUST00871,29,198954,44043,491,36,No
CUST00872,25,118880,26304,738,60,No
CUST00873,26,62186,311176,561,12,Yes
CUST00874,39,142245,377081,458,12,Yes
CUST00875,27,104575,317937,352,360,Yes
CUST00876,57,193510,162891,802,240,No
CUST00877,22,103324,280458,525,36,Yes
CUST00878,51,37872,417225,817,36,Yes
CUST00879,44,162365,286561,713,24,No
CUST00880,31,193889,179002,639,72,No
CUST00881,66,182078,283134,786,180,No
CUST00882,59,22307,65147,654,120,Yes
CUST00883,59,180878,486614,549,12,Yes
CUST00884,61,104131,204949,416,84,Yes
CUST00885,64,94141,17952,829,72,No
CUST00886,50,136800,260225,344,60,No
CUST00887,30,103968,274428,384,24,Yes
CUST00888,28,161026,284553,307,360,Yes
CUST00889,60,185023,410579,518,360,Yes
CUST00890,45,47243,112782,850,84,No
CUST00891,22,199842,85611,324,120,No
CUST00892,20,42943,43403,355,36,No
CUST00893,53,38465,306445,533,60,Yes
CUST00894,44,121720,241519,714,84,No
CUST00895,42,196501,67026,847,12,No
CUST00896,57,36577,401341,346,24,Yes
CUST00897,40,151815,60645,596,360,Yes
CUST00898,23,93798,406224,748,84,Yes
CUST00899,60,28079,253506,460,180,Yes
CUST00900,32,55751,396514,700,180,Yes
CUST00901,58,57768,161267,682,12,No
CUST00902,53,57060,69610,342,12,No
CUST00903,43,160811,292061,387,60,Yes
CUST00904,65,110138,116011,722,360,No
CUST00905,27,62193,101465,526,240,No
CUST00906,30,50047,100083,355,180,Yes
CUST00907,53,39174,157385,368,60,Yes
CUST00908,24,71751,385417,798,72,Yes
CUST00909,60,191828,127962,402,60,No
CUST00910,30,103305,259731,761,72,No
CUST00911,37,173136,84898,673,72,No
CUST00912,28,21266,169214,552,48,Yes
CUST00913,63,187991,233654,583,72,Yes
CUST00914,64,106917,465265,791,120,Yes
CUST00915,67,100077,260313,411,36,Yes
CUST00916,59,179023,47977,587,36,No
CUST00917,30,89005,389588,378,24,Yes
CUST00918,19,152953,336154,331,240,Yes
CUST00919,55,126203,408282,517,12,Yes
CUST00920,53,88319,289934,783,360,No
CUST00921,41,122891,122076,597,36,Yes
CUST00922,50,43738,213029,672,180,Yes
CUST00923,33,180965,363697,469,180,Yes
CUST00924,26,136974,88478,483,240,No
CUST00925,60,58325,390833,795,72,Yes
CUST00926,66,147832,126503,364,60,Yes
CUST00927,20,195265,113409,830,72,No
CUST00928,47,32173,25921,631,24,No
CUST00929,51,186085,439974,580,60,Yes
CUST00930,55,162698,303928,478,84,No
CUST00931,41,174056,347536,379,180,Yes
CUST00932,32,155363,217778,661,72,No
CUST00933,48,178390,8459,813,36,No
CUST00934,32,40208,274767,587,48,Yes
CUST00935,27,68996,87500,670,240,No
CUST00936,25,193305,125767,724,72,No
CUST00937,48,197007,256036,790,48,No
CUST00938,59,127714,16768,549,12,Yes
CUST00939,55,62239,75634,824,12,No
CUST00940,27,34656,92210,564,36,Yes
CUST00941,51,126287,319235,319,360,Yes
CUST00942,70,94305,49956,521,120,No
CUST00943,48,146266,94426,524,84,No
CUST00944,68,172737,435153,486,240,Yes
CUST00945,60,153904,143685,471,360,Yes
CUST00946,47,176377,314642,370,48,Yes
CUST00947,26,48461,13683,507,180,No
CUST00948,50,199402,225093,453,240,Yes
CUST00949,48,181152,319475,339,180,No
CUST00950,25,44429,257833,433,240,Yes
CUST00951,52,20314,475270,741,180,Yes
CUST00952,44,117092,463659,344,180,Yes
CUST00953,45,80158,497003,793,84,Yes
CUST00954,69,171026,56231,735,36,No
CUST00955,67,80951,482146,385,60,Yes
CUST00956,56,162535,219248,563,48,Yes
CUST00957,65,21864,308031,835,24,Yes
CUST00958,51,21885,201623,510,72,Yes
CUST00959,44,114966,60880,458,84,No
CUST00960,34,88498,453254,848,84,No
CUST00961,57,92236,361833,706,48,Yes
CUST00962,68,166161,257952,483,72,No
CUST00963,48,86526,165774,652,84,No
CUST00964,60,51217,397070,535,120,Yes
CUST00965,68,62413,57574,519,180,Yes
CUST00966,39,164330,326926,353,36,Yes
CUST00967,58,21386,426721,393,36,Yes
CUST00968,48,177350,233263,390,24,Yes
CUST00969,41,40981,324306,338,84,Yes
CUST00970,43,180947,349024,833,60,No
CUST00971,56,35063,410593,479,360,Yes
CUST00972,49,135073,10615,506,360,No
CUST00973,51,94974,107103,334,240,No
CUST00974,62,80731,327536,473,360,Yes
CUST00975,20,114303,130439,300,36,Yes
CUST00976,35,124709,190140,704,84,No
CUST00977,51,24028,391361,370,24,Yes
CUST00978,53,94578,385705,656,72,No
CUST00979,35,79322,322909,499,120,Yes
CUST00980,43,170708,7438,567,36,Yes
CUST00981,24,166441,42951,815,60,No
CUST00982,25,154555,140105,850,240,No
CUST00983,46,118849,300262,795,48,No
CUST00984,67,140284,362351,771,240,No
CUST00985,48,50479,140171,369,84,Yes
CUST00986,58,77771,359897,535,72,Yes
CUST00987,44,112562,275796,848,12,No
CUST00988,34,85079,155622,395,84,No
CUST00989,70,109651,44860,482,120,Yes
CUST00990,31,170395,146073,487,360,No
CUST00991,30,150809,391459,504,48,Yes
CUST00992,65,83453,462568,571,48,Yes
CUST00993,32,73154,442749,555,240,Yes
CUST00994,40,60893,413388,409,24,Yes
CUST00995,23,197160,352825,804,240,Yes
CUST00996,52,31079,449601,793,72,Yes
CUST00997,57,102684,263128,581,120,Yes
CUST00998,29,153990,151940,707,48,No
CUST00999,26,34194,280636,733,120,Yes
CUST01000,52,28536,268441,655,84,Yes
CUST01001,61,65822,244702,423,180,Yes
CUST01002,47,102746,366344,308,12,Yes
CUST01003,61,75247,203929,403,72,Yes
CUST01004,41,180636,456853,565,36,Yes
CUST01005,53,88904,129329,575,120,No
CUST01006,39,115924,101423,810,84,No
CUST01007,62,117598,196406,710,60,No
CUST01008,54,54377,306933,534,24,Yes
CUST01009,64,90765,426573,541,180,Yes
CUST01010,45,119846,107793,449,36,Yes
CUST01011,18,66296,225998,811,36,No
CUST01012,58,155530,284960,623,120,No
CUST01013,53,168854,30013,707,24,No
CUST01014,21,76483,431675,560,120,Yes
CUST01015,58,45244,240853,642,60,Yes
CUST01016,53,166143,493554,563,72,Yes
CUST01017,19,127940,68563,659,360,No
CUST01018,30,171218,306934,478,60,Yes
CUST01019,61,153809,260587,757,24,No
CUST01020,36,141569,336199,448,36,Yes
CUST01021,58,108444,226153,714,24,Yes
CUST01022,39,79825,169354,624,360,No
CUST01023,35,178698,342979,704,60,No
CUST01024,67,115201,397112,833,120,Yes
CUST01025,29,26055,70556,540,360,Yes
CUST01026,34,40988,115400,470,84,Yes
CUST01027,24,45048,38445,784,180,Yes
CUST01028,67,124074,279717,385,24,Yes
CUST01029,34,182031,86408,386,360,No
CUST01030,42,101099,125248,553,60,Yes
CUST01031,26,54413,281164,474,12,Yes
CUST01032,20,193945,192087,633,120,No
CUST01033,52,91411,292595,755,36,No
CUST01034,62,161371,97818,767,360,No
CUST01035,54,134026,279443,846,60,No
CUST01036,48,161470,124080,391,120,Yes
CUST01037,44,88106,86640,610,12,Yes
CUST01038,70,55730,185294,593,120,Yes
CUST01039,52,22180,365589,803,120,Yes
CUST01040,37,22394,406536,740,60,Yes
CUST01041,56,80611,422735,307,180,Yes
CUST01042,41,69432,220868,747,84,Yes
CUST01043,63,189342,209327,687,48,No
CUST01044,45,183924,130599,829,240,No
CUST01045,61,91267,154252,844,60,No
CUST01046,22,67816,76630,596,24,No
CUST01047,57,138690,147676,803,48,No
CUST01048,27,33010,285478,322,36,Yes
CUST01049,24,93954,146135,428,120,No
CUST01050,32,43644,84001,315,120,Yes
CUST01051,44,101677,416946,810,72,Yes
CUST01052,68,28319,178145,382,36,Yes
CUST01053,21,89862,411665,701,24,No
CUST01054,29,70382,474604,556,84,Yes
CUST01055,18,51971,407729,554,84,Yes
CUST01056,67,136119,134584,334,48,Yes
CUST01057,67,44631,278226,513,120,Yes
CUST01058,42,198636,168635,630,36,No
CUST01059,20,164069,278115,425,60,Yes
CUST01060,37,72094,193967,353,360,Yes
CUST01061,31,49603,128714,744,72,Yes
CUST01062,68,92377,311549,422,84,Yes
CUST01063,68,83724,9681,343,240,No
CUST01064,48,176293,86260,680,24,No
CUST01065,49,43960,364632,646,360,Yes
CUST01066,40,188971,85697,849,24,No
CUST01067,32,103031,297736,655,120,No
CUST01068,19,119029,192782,437,60,No
CUST01069,49,134688,298089,601,180,No
CUST01070,30,168557,102846,656,72,No
CUST01071,35,176940,484447,464,24,Yes
CUST01072,51,60638,240606,602,60,No
CUST01073,47,20188,411804,818,84,Yes
CUST01074,64,68636,467910,319,240,Yes
CUST01075,41,182581,130192,628,24,No
CUST01076,52,121578,104546,836,360,No
CUST01077,53,60404,326409,589,72,Yes
CUST01078,44,188009,173833,413,24,No
CUST01079,22,31475,442881,432,36,Yes
CUST01080,20,72973,61127,797,48,No
CUST01081,54,188231,443461,697,360,No
CUST01082,57,174743,139185,350,72,Yes
CUST01083,63,38579,11860,513,360,Yes
CUST01084,49,40960,250397,362,72,Yes
CUST01085,53,129039,435978,677,12,No
CUST01086,35,158679,26313,372,60,Yes
CUST01087,31,156179,55918,403,48,No
CUST01088,30,70625,280876,554,240,Yes
CUST01089,58,66897,297774,725,24,No
CUST01090,54,113837,358628,769,360,Yes
CUST01091,24,63728,420478,484,180,Yes
CUST01092,43,152302,181953,461,180,No
CUST01093,46,112359,478162,622,180,No
CUST01094,38,117444,221186,740,72,No
CUST01095,54,163032,117159,684,180,No
CUST01096,34,114374,242189,758,84,Yes
CUST01097,20,94575,317351,316,180,Yes
CUST01098,26,99125,8443,607,48,No
CUST01099,38,25688,409500,582,180,Yes
CUST01100,50,165836,304194,458,24,Yes
CUST01101,40,60922,77565,571,72,No
CUST01102,33,81078,139345,607,24,No
CUST01103,54,76999,389966,379,72,Yes
CUST01104,68,146493,95650,799,240,No
CUST01105,24,176036,341726,607,12,No
CUST01106,54,120020,46144,357,72,Yes
CUST01107,70,133850,223377,423,48,No
CUST01108,56,22997,337339,691,12,Yes
CUST01109,37,157463,26591,626,180,No
CUST01110,38,151701,370831,526,36,Yes
CUST01111,21,196589,388557,702,120,No
CUST01112,54,152311,52229,527,84,Yes
CUST01113,43,58800,74305,644,24,No
CUST01114,65,32926,292389,708,60,Yes
CUST01115,23,124471,268099,744,36,No
CUST01116,48,166616,108865,799,84,No
CUST01117,30,167106,327959,836,48,No
CUST01118,35,132739,174560,391,24,No
CUST01119,45,115752,187613,495,72,Yes
CUST01120,59,26345,408534,612,36,Yes
CUST01121,40,181538,435746,752,240,No
CUST01122,20,81207,109692,682,36,No
CUST01123,23,49457,392753,355,48,Yes
CUST01124,57,58712,460476,594,12,Yes
CUST01125,39,49170,164969,760,120,Yes
CUST01126,31,161034,116083,508,180,No
CUST01127,34,163864,258244,444,360,Yes
CUST01128,55,193939,281194,344,60,Yes
CUST01129,36,72611,418762,577,12,Yes
CUST01130,47,191640,9369,368,84,No
CUST01131,60,193041,193858,410,12,Yes
CUST01132,59,121324,126198,689,180,No
CUST01133,24,102694,259102,844,24,No
CUST01134,50,140058,298961,322,12,Yes
CUST01135,33,158783,164869,641,120,No
CUST01136,28,24816,186812,660,72,Yes
CUST01137,58,99253,128839,813,60,No
CUST01138,58,87549,465679,696,12,No
CUST01139,35,79135,84538,649,84,No
CUST01140,23,120193,278006,532,84,Yes
CUST01141,33,170181,85084,736,60,No
CUST01142,39,137747,289286,434,48,Yes
CUST01143,59,56327,309627,507,36,Yes
CUST01144,37,157312,481872,438,84,Yes
CUST01145,67,58050,349054,461,72,Yes
CUST01146,22,166103,284425,421,36,Yes
CUST01147,27,27728,406308,626,84,Yes
CUST01148,44,99520,237261,580,36,Yes
CUST01149,67,69265,60978,434,36,Yes
CUST01150,57,181728,144912,536,240,Yes
CUST01151,61,26837,193356,381,120,Yes
CUST01152,26,151681,448620,780,360,No
CUST01153,42,148829,253432,440,36,Yes
CUST01154,20,127109,405838,315,60,Yes
CUST01155,44,78341,394213,507,48,Yes
CUST01156,22,66419,491069,749,240,Yes
CUST01157,38,139942,470351,552,84,Yes
CUST01158,43,30964,323730,689,72,Yes
CUST01159,43,180302,497379,849,180,No
CUST01160,63,30095,277970,411,120,Yes
CUST01161,47,31119,465209,551,180,Yes
CUST01162,52,123707,390440,340,180,Yes
CUST01163,42,155299,406164,350,48,Yes
CUST01164,36,135226,213687,611,60,No
CUST01165,45,97180,326458,355,180,Yes
CUST01166,27,141524,440103,762,24,No
CUST01167,25,67125,413279,438,84,Yes
CUST01168,44,104793,241394,325,36,Yes
CUST01169,47,174747,475085,506,120,Yes
CUST01170,23,85557,174908,467,24,Yes
CUST01171,23,49927,375266,760,360,Yes
CUST01172,51,120686,386091,823,240,No
CUST01173,42,164269,204547,344,36,No
